battery,bioname,conductivity,createdAt,light,localname,moisture,temperature,timestamp,id
33,Solanum lycopersicum var. cerasiforme,1750,2024-05-11 09:46:32.165430+07:00,1590,Cherry Tomato,30,30.8,1715395593224,-Nx_XsAxGOVya6_NQQ9w
33,Solanum lycopersicum var. cerasiforme,1747,2024-05-11 09:51:36.131467+07:00,1495,Cherry Tomato,29,30.9,1715395897069,-Nx_Z1MRqOOywXIkpsbB
33,Solanum lycopersicum var. cerasiforme,1747,2024-05-11 09:56:39.162254+07:00,1555,Cherry Tomato,30,30.9,1715396200081,-Nx__BL0S8SD9OwIY5s2
33,Solanum lycopersicum var. cerasiforme,1743,2024-05-11 10:01:42.190081+07:00,1677,Cherry Tomato,30,31.0,1715396503113,-Nx_aLJpuSr71aIZlGZO
33,Solanum lycopersicum var. cerasiforme,1756,2024-05-11 10:06:45.121251+07:00,1558,Cherry Tomato,29,31.2,1715396806044,-Nx_bVHKREQRylyugKNg
33,Solanum lycopersicum var. cerasiforme,1750,2024-05-11 10:11:49.121891+07:00,1928,Cherry Tomato,30,31.1,1715397110098,-Nx_ceVsY-hu3j8gY0wS
33,Solanum lycopersicum var. cerasiforme,1736,2024-05-11 10:16:53.095934+07:00,1852,Cherry Tomato,30,31.2,1715397414431,-Nx_doo7mnGlUv8Q-hH8
33,Solanum lycopersicum var. cerasiforme,1749,2024-05-11 10:21:57.204189+07:00,2151,Cherry Tomato,30,31.4,1715397718132,-Nx_eyxX_VClh8YeYCZw
33,Solanum lycopersicum var. cerasiforme,1732,2024-05-11 10:27:00.108988+07:00,1692,Cherry Tomato,30,31.6,1715398021114,-Nx_g7vepnmjnIKfLKcQ
33,Solanum lycopersicum var. cerasiforme,1732,2024-05-11 10:32:03.079983+07:00,2054,Cherry Tomato,30,31.6,1715398324417,-Nx_hHygRxDXl0ikYU_k
33,Solanum lycopersicum var. cerasiforme,1728,2024-05-11 10:37:07.111511+07:00,2310,Cherry Tomato,29,31.7,1715398628223,-Nx_iS8ggJG0IGym_cm7
33,Solanum lycopersicum var. cerasiforme,1717,2024-05-11 10:42:11.129955+07:00,2566,Cherry Tomato,30,32.0,1715398932150,-Nx_jbLVbTi6QKcpBOrg
33,Solanum lycopersicum var. cerasiforme,1700,2024-05-11 10:47:15.144592+07:00,2274,Cherry Tomato,29,32.2,1715399236152,-Nx_klZNu78C6q-aPrqg
33,Solanum lycopersicum var. cerasiforme,1710,2024-05-11 10:52:19.032876+07:00,2023,Cherry Tomato,30,32.2,1715399540130,-Nx_lvmG6LpQitGPGRv0
33,Solanum lycopersicum var. cerasiforme,1714,2024-05-11 10:57:22.274960+07:00,2541,Cherry Tomato,29,32.1,1715399843285,-Nx_n4n1JwREdC_CPP2A
33,Solanum lycopersicum var. cerasiforme,1716,2024-05-11 11:02:26.012637+07:00,2242,Cherry Tomato,29,32.3,1715400147085,-Nx_oExjXsEzRIoBYM_y
33,Solanum lycopersicum var. cerasiforme,1710,2024-05-11 11:07:30.167464+07:00,2226,Cherry Tomato,29,32.2,1715400451142,-Nx_pPBpYKiVbmFbBugw
33,Solanum lycopersicum var. cerasiforme,1707,2024-05-11 11:12:34.232239+07:00,2439,Cherry Tomato,29,32.3,1715400755329,-Nx_qZSqBdZEh3_ChPt7
33,Solanum lycopersicum var. cerasiforme,1703,2024-05-11 11:17:39.013316+07:00,2404,Cherry Tomato,29,32.4,1715401060273,-Nx_riuZS15hAlkyBF-L
33,Solanum lycopersicum var. cerasiforme,1693,2024-05-11 11:22:42.974668+07:00,2546,Cherry Tomato,29,32.4,1715401364094,-Nx_st4lF7Y-Jx8xtxmq
33,Solanum lycopersicum var. cerasiforme,1692,2024-05-11 11:27:47.063345+07:00,3143,Cherry Tomato,29,32.7,1715401667986,-Nx_u2GzrVyA21ckBVjB
33,Solanum lycopersicum var. cerasiforme,1692,2024-05-11 11:32:50.031717+07:00,2447,Cherry Tomato,29,32.7,1715401971048,-Nx_vCGBQHzO71RPgCd8
33,Solanum lycopersicum var. cerasiforme,1705,2024-05-11 11:37:53.078790+07:00,2317,Cherry Tomato,30,32.6,1715402274345,-Nx_wMJI4WM-7qdSGLP7
33,Solanum lycopersicum var. cerasiforme,1692,2024-05-11 11:42:57.051535+07:00,2242,Cherry Tomato,29,32.7,1715402578052,-Nx_xWSlCdQeZtNOnu8p
33,Solanum lycopersicum var. cerasiforme,1696,2024-05-11 11:48:00.042701+07:00,2277,Cherry Tomato,30,32.6,1715402881179,-Nx_yfRlag3R8uTJMIBi
33,Solanum lycopersicum var. cerasiforme,1692,2024-05-11 11:53:03.991431+07:00,1637,Cherry Tomato,30,32.7,1715403185146,-Nx_zpfXljjGkdfLQOJ_
33,Solanum lycopersicum var. cerasiforme,1689,2024-05-11 11:58:08.079543+07:00,1581,Cherry Tomato,30,32.5,1715403489505,-Nxa-zzHVyfrhQThvoLS
33,Solanum lycopersicum var. cerasiforme,1683,2024-05-11 12:03:12.158197+07:00,1289,Cherry Tomato,29,32.4,1715403793068,-Nxa195Q1-3c5Gi4Cfk_
33,Solanum lycopersicum var. cerasiforme,1686,2024-05-11 12:08:16.352457+07:00,1019,Cherry Tomato,28,32.3,1715404097376,-Nxa2JOAZxeIWq8Bu-Il
33,Solanum lycopersicum var. cerasiforme,1693,2024-05-11 12:13:19.988850+07:00,576,Cherry Tomato,28,32.1,1715404400939,-Nxa3TVEMYyaLIsgPnJ1
33,Solanum lycopersicum var. cerasiforme,1687,2024-05-11 12:18:22.943509+07:00,614,Cherry Tomato,28,32.0,1715404704103,-Nxa4cVwM4rJ1UA83gBP
33,Solanum lycopersicum var. cerasiforme,1704,2024-05-11 12:23:26.943455+07:00,630,Cherry Tomato,28,31.8,1715405007859,-Nxa5mfS3liqqCsWkf8I
33,Solanum lycopersicum var. cerasiforme,1701,2024-05-11 12:28:30.012076+07:00,555,Cherry Tomato,28,31.6,1715405311046,-Nxa6wggtKBTLCWB_eLf
33,Solanum lycopersicum var. cerasiforme,1704,2024-05-11 12:33:33.915661+07:00,524,Cherry Tomato,28,31.5,1715405614974,-Nxa85te4fs7WT12cCg1
33,Solanum lycopersicum var. cerasiforme,1698,2024-05-11 12:38:36.947746+07:00,548,Cherry Tomato,28,31.4,1715405918035,-Nxa9FsmrK_EyPBy34UP
33,Solanum lycopersicum var. cerasiforme,1701,2024-05-11 12:43:40.981206+07:00,561,Cherry Tomato,28,31.3,1715406221939,-NxaAQ3PxbNl3V2HA2GH
33,Solanum lycopersicum var. cerasiforme,1695,2024-05-11 12:48:43.979708+07:00,339,Cherry Tomato,28,31.2,1715406525094,-NxaB_5Csrz6fnfyNFYd
33,Solanum lycopersicum var. cerasiforme,1712,2024-05-11 12:53:47.989017+07:00,211,Cherry Tomato,29,31.0,1715406829015,-NxaCjI4GrE1_SDzcbM6
33,Solanum lycopersicum var. cerasiforme,1726,2024-05-11 12:58:52.021444+07:00,307,Cherry Tomato,28,30.9,1715407133076,-NxaDtWaXLdhjcKueWJL
33,Solanum lycopersicum var. cerasiforme,1695,2024-05-11 13:03:56.020026+07:00,359,Cherry Tomato,29,30.9,1715407437104,-NxaF2kLslkqtwNELvLb
33,Solanum lycopersicum var. cerasiforme,1685,2024-05-11 13:08:59.945946+07:00,356,Cherry Tomato,29,30.9,1715407740856,-NxaGCubjKWC5ueJImdP
33,Solanum lycopersicum var. cerasiforme,1716,2024-05-11 13:14:02.886889+07:00,353,Cherry Tomato,29,30.6,1715408043807,-NxaHMsIZdBQlHtBt_1z
33,Solanum lycopersicum var. cerasiforme,1695,2024-05-11 13:19:05.915476+07:00,447,Cherry Tomato,29,30.6,1715408347157,-NxaIWw1GrqRgn_xiQuq
33,Solanum lycopersicum var. cerasiforme,1709,2024-05-11 13:24:09.908399+07:00,517,Cherry Tomato,29,30.5,1715408650980,-NxaJg6JiSj603_t-dXC
33,Solanum lycopersicum var. cerasiforme,1702,2024-05-11 13:29:12.893677+07:00,533,Cherry Tomato,29,30.4,1715408953791,-NxaKq1eUbJzfNtRvodV
33,Solanum lycopersicum var. cerasiforme,1695,2024-05-11 13:34:15.885445+07:00,651,Cherry Tomato,29,30.3,1715409256776,-NxaM--uEhDEUgDH7jQp
33,Solanum lycopersicum var. cerasiforme,1674,2024-05-11 13:39:18.939432+07:00,709,Cherry Tomato,29,30.3,1715409560046,-NxaN92I6hwye_tEl1I-
33,Solanum lycopersicum var. cerasiforme,1682,2024-05-11 13:44:22.966621+07:00,712,Cherry Tomato,29,30.4,1715409863898,-NxaOJE5eGMPtcG18DCY
33,Solanum lycopersicum var. cerasiforme,1685,2024-05-11 13:49:27.953553+07:00,670,Cherry Tomato,29,30.3,1715410168823,-NxaPTfSszrmFOznAU1i
33,Solanum lycopersicum var. cerasiforme,1685,2024-05-11 13:54:33.903476+07:00,775,Cherry Tomato,29,30.3,1715410474834,-NxaQdO7k04Fe_jSUGo9
33,Solanum lycopersicum var. cerasiforme,1682,2024-05-11 13:59:36.939312+07:00,1066,Cherry Tomato,29,30.4,1715410777968,-NxaRnOdpT0AApXoNV94
33,Solanum lycopersicum var. cerasiforme,1682,2024-05-11 14:04:39.909354+07:00,1374,Cherry Tomato,29,30.4,1715411080843,-NxaSxKt8G5T7G2IyDyt
33,Solanum lycopersicum var. cerasiforme,1664,2024-05-11 14:09:42.824046+07:00,1447,Cherry Tomato,29,30.6,1715411383835,-NxaU6J7j_eXHCELZegN
33,Solanum lycopersicum var. cerasiforme,1643,2024-05-11 14:14:45.840692+07:00,1229,Cherry Tomato,28,30.9,1715411686854,-NxaVGHlntUxyFp6N1uV
33,Solanum lycopersicum var. cerasiforme,1654,2024-05-11 14:19:49.901140+07:00,1370,Cherry Tomato,29,30.9,1715411991179,-NxaWQ_sSB12Aj1f6xrk
33,Solanum lycopersicum var. cerasiforme,1630,2024-05-11 14:24:53.819336+07:00,1195,Cherry Tomato,29,31.0,1715412294730,-NxaX_gOVgjUt3EdcFo2
33,Solanum lycopersicum var. cerasiforme,1640,2024-05-11 14:29:56.884043+07:00,1221,Cherry Tomato,29,31.0,1715412597897,-NxaYjhwUnVFifO5HTHb
33,Solanum lycopersicum var. cerasiforme,1637,2024-05-11 14:34:59.911416+07:00,1213,Cherry Tomato,29,31.1,1715412900870,-NxaZtf_Sdny70RFS9JS
33,Solanum lycopersicum var. cerasiforme,1637,2024-05-11 14:40:02.814316+07:00,1386,Cherry Tomato,28,31.1,1715413203810,-Nxaa2cqOuef8Ib24Wxw
33,Solanum lycopersicum var. cerasiforme,1633,2024-05-11 14:45:05.854300+07:00,1835,Cherry Tomato,28,31.2,1715413506785,-NxabCb8rPGGfW9cIes_
33,Solanum lycopersicum var. cerasiforme,1616,2024-05-11 14:50:08.845590+07:00,1884,Cherry Tomato,28,31.4,1715413809780,-NxacM_NfiU6M3cLljT9
33,Solanum lycopersicum var. cerasiforme,1623,2024-05-11 14:55:12.915273+07:00,1776,Cherry Tomato,29,31.5,1715414114254,-NxadWuuo-tu_Kh1pJG_
33,Solanum lycopersicum var. cerasiforme,1616,2024-05-11 15:00:16.808023+07:00,2050,Cherry Tomato,28,31.7,1715414417791,-Nxaeg0f-bRz25HtxYOX
33,Solanum lycopersicum var. cerasiforme,1613,2024-05-11 15:05:20.887432+07:00,1885,Cherry Tomato,28,31.8,1715414721824,-NxafqF7rIXc2Pv8dBHC
33,Solanum lycopersicum var. cerasiforme,1610,2024-05-11 15:10:23.787473+07:00,1884,Cherry Tomato,28,31.9,1715415024823,-Nxah-DYuNQDCKT3Uxdk
33,Solanum lycopersicum var. cerasiforme,1610,2024-05-11 15:15:28.867461+07:00,1803,Cherry Tomato,28,31.9,1715415329896,-Nxai9h2qV-Xhs_N5MGr
33,Solanum lycopersicum var. cerasiforme,1610,2024-05-11 15:20:32.848959+07:00,2035,Cherry Tomato,28,31.9,1715415634098,-NxajJydnRPYFsmfOGCl
33,Solanum lycopersicum var. cerasiforme,1593,2024-05-11 15:25:36.807458+07:00,2065,Cherry Tomato,28,32.1,1715415937758,-NxakU63oYEUGTHh7fYA
33,Solanum lycopersicum var. cerasiforme,1589,2024-05-11 15:30:39.840162+07:00,2023,Cherry Tomato,28,32.2,1715416240801,-Nxald5M0pDo-_f6V9hx
33,Solanum lycopersicum var. cerasiforme,1589,2024-05-11 15:35:42.763502+07:00,2281,Cherry Tomato,29,32.2,1715416543789,-Nxamn3TfHDzE7h1_mdD
33,Solanum lycopersicum var. cerasiforme,1596,2024-05-11 15:40:45.772367+07:00,2523,Cherry Tomato,28,32.3,1715416846835,-Nxanx25KQT65WPtq9Wg
33,Solanum lycopersicum var. cerasiforme,1583,2024-05-11 15:45:49.782076+07:00,2467,Cherry Tomato,28,32.4,1715417150742,-Nxap6F414uPr9d9H3IE
33,Solanum lycopersicum var. cerasiforme,1583,2024-05-11 15:50:52.747446+07:00,2117,Cherry Tomato,28,32.4,1715417453733,-NxaqGDCZFCEIVR7wMQS
33,Solanum lycopersicum var. cerasiforme,1593,2024-05-11 15:55:55.811459+07:00,1546,Cherry Tomato,28,32.4,1715417756826,-NxarQCOnhIx214bCd2D
33,Solanum lycopersicum var. cerasiforme,1576,2024-05-11 16:00:58.763286+07:00,1418,Cherry Tomato,28,32.3,1715418059932,-Nxas_D-jJVL8M3CEc7h
33,Solanum lycopersicum var. cerasiforme,1582,2024-05-11 16:06:02.720942+07:00,1209,Cherry Tomato,28,32.1,1715418363918,-NxatjQ-eaofuifJbFzk
33,Solanum lycopersicum var. cerasiforme,1589,2024-05-11 16:11:06.823269+07:00,741,Cherry Tomato,28,31.9,1715418667842,-Nxautcg8kd2N-7AqDiW
33,Solanum lycopersicum var. cerasiforme,1596,2024-05-11 16:16:09.762864+07:00,553,Cherry Tomato,28,31.7,1715418970654,-Nxaw2ZIofv1C0xXm_yi
33,Solanum lycopersicum var. cerasiforme,1602,2024-05-11 16:21:12.774815+07:00,443,Cherry Tomato,28,31.5,1715419273977,-NxaxCbWC-U30TzbH6Ct
33,Solanum lycopersicum var. cerasiforme,1609,2024-05-11 16:26:16.743459+07:00,414,Cherry Tomato,28,31.3,1715419577662,-NxayMkeU3868DMq6Dyt
33,Solanum lycopersicum var. cerasiforme,1603,2024-05-11 16:31:20.784941+07:00,410,Cherry Tomato,28,31.2,1715419881956,-NxazX2KX2ErkjATzGC2
33,Solanum lycopersicum var. cerasiforme,1603,2024-05-11 16:36:24.748225+07:00,491,Cherry Tomato,28,31.2,1715420188136,-Nxb-gcN93Wnuo_URKhT
33,Solanum lycopersicum var. cerasiforme,1606,2024-05-11 16:41:31.707729+07:00,528,Cherry Tomato,28,31.1,1715420493120,-Nxb0rFSoGA1j1_OPczJ
33,Solanum lycopersicum var. cerasiforme,1619,2024-05-11 16:46:36.827977+07:00,361,Cherry Tomato,28,31.0,1715420797787,-Nxb20d16XrmNVNq3mjj
33,Solanum lycopersicum var. cerasiforme,1613,2024-05-11 16:51:39.792472+07:00,254,Cherry Tomato,28,30.9,1715421100801,-Nxb3AayC4qO0rim7vTT
33,Solanum lycopersicum var. cerasiforme,1592,2024-05-11 16:56:43.693488+07:00,156,Cherry Tomato,28,30.9,1715421404631,-Nxb4Kn5OBdnD2Xys1aK
33,Solanum lycopersicum var. cerasiforme,1602,2024-05-11 17:01:46.725712+07:00,94,Cherry Tomato,29,30.6,1715421707777,-Nxb5UnjcnG3hExU_BXQ
33,Solanum lycopersicum var. cerasiforme,1602,2024-05-11 17:06:49.799951+07:00,110,Cherry Tomato,29,30.6,1715422010803,-Nxb6dmUIqZKr3vIc6rU
33,Solanum lycopersicum var. cerasiforme,1597,2024-05-11 17:11:52.728744+07:00,105,Cherry Tomato,29,30.4,1715422313871,-Nxb7njuB8DLcudWZkY2
33,Solanum lycopersicum var. cerasiforme,1601,2024-05-11 17:16:56.751852+07:00,87,Cherry Tomato,29,30.3,1715422617707,-Nxb8xxRoXHLTYgjVdg4
33,Solanum lycopersicum var. cerasiforme,1593,2024-05-11 17:21:59.739127+07:00,69,Cherry Tomato,29,30.2,1715422921182,-NxbA721rXKEwYrHyMu-
33,Solanum lycopersicum var. cerasiforme,1607,2024-05-11 17:27:03.692937+07:00,74,Cherry Tomato,28,30.1,1715423224700,-NxbBH8nq-K-RAUn5f4A
33,Solanum lycopersicum var. cerasiforme,1600,2024-05-11 17:32:06.676863+07:00,48,Cherry Tomato,28,30.0,1715423527540,-NxbCR4U2UlFNt0p4jf1
33,Solanum lycopersicum var. cerasiforme,1603,2024-05-11 17:37:09.702206+07:00,48,Cherry Tomato,28,29.9,1715423830866,-NxbDa7sVjVVqN3EJHsw
33,Solanum lycopersicum var. cerasiforme,1596,2024-05-11 17:42:13.690286+07:00,34,Cherry Tomato,28,29.8,1715424134638,-NxbEkIMRGNWVzbf4UHw
33,Solanum lycopersicum var. cerasiforme,1600,2024-05-11 17:47:16.692349+07:00,52,Cherry Tomato,28,29.7,1715424437651,-NxbFuGp-92GUHIsfBrz
33,Solanum lycopersicum var. cerasiforme,1589,2024-05-11 17:52:19.693270+07:00,0,Cherry Tomato,28,29.7,1715424740541,-NxbH3DdqIduY-k6LBFl
33,Solanum lycopersicum var. cerasiforme,1598,2024-05-11 17:57:22.646794+07:00,27,Cherry Tomato,28,29.4,1715425043625,-NxbIDCuXM6KNejkbsBN
33,Solanum lycopersicum var. cerasiforme,1595,2024-05-11 18:02:25.673207+07:00,53,Cherry Tomato,28,29.5,1715425346808,-NxbJNEZXuT0W7pw59hm
33,Solanum lycopersicum var. cerasiforme,1598,2024-05-11 18:07:29.689573+07:00,0,Cherry Tomato,28,29.4,1715425650631,-NxbKXPkx8AyZvpZbNEE
33,Solanum lycopersicum var. cerasiforme,1588,2024-05-11 18:12:32.682316+07:00,29,Cherry Tomato,28,29.4,1715425953691,-NxbLgP2WAXGm7S_672y
33,Solanum lycopersicum var. cerasiforme,1594,2024-05-11 18:17:35.631209+07:00,47,Cherry Tomato,29,29.2,1715426256479,-NxbMqKEpnPoNbSMxGX2
33,Solanum lycopersicum var. cerasiforme,1580,2024-05-11 18:22:38.718967+07:00,32,Cherry Tomato,28,29.3,1715426559976,-NxbO-QVIPgF62KW4A4Y
33,Solanum lycopersicum var. cerasiforme,1583,2024-05-11 18:27:42.640776+07:00,35,Cherry Tomato,28,29.2,1715426863564,-NxbP9XoWSnHIL1vpEp6
33,Solanum lycopersicum var. cerasiforme,1583,2024-05-11 18:32:45.636407+07:00,29,Cherry Tomato,28,29.2,1715427166801,-NxbQJ_51Vv6Lz3pMfrR
33,Solanum lycopersicum var. cerasiforme,1576,2024-05-11 18:37:49.657040+07:00,30,Cherry Tomato,28,29.1,1715427470636,-NxbRTkNvKIoQ5S_XT97
33,Solanum lycopersicum var. cerasiforme,1589,2024-05-11 18:42:52.579456+07:00,32,Cherry Tomato,28,29.0,1715427773911,-NxbScmtIxRBXCQY_lC8
33,Solanum lycopersicum var. cerasiforme,1571,2024-05-11 18:47:56.707211+07:00,55,Cherry Tomato,28,29.0,1715428077663,-NxbTmxDSFNxL1rc8YmI
33,Solanum lycopersicum var. cerasiforme,1579,2024-05-11 18:52:59.729320+07:00,29,Cherry Tomato,28,29.0,1715428380751,-NxbUwwBJcaXdtx5dume
33,Solanum lycopersicum var. cerasiforme,1568,2024-05-11 18:58:03.587652+07:00,30,Cherry Tomato,28,29.1,1715428685427,-NxbW6FXQe2heWyXaO5J
33,Solanum lycopersicum var. cerasiforme,1571,2024-05-11 19:03:07.665850+07:00,35,Cherry Tomato,28,29.0,1715428988641,-NxbXGM7FfZ3OaEgj5gs
33,Solanum lycopersicum var. cerasiforme,1571,2024-05-11 19:08:10.615476+07:00,55,Cherry Tomato,28,29.0,1715429291534,-NxbYQInzN78UYOYlCns
33,Solanum lycopersicum var. cerasiforme,1563,2024-05-11 19:13:13.606118+07:00,32,Cherry Tomato,28,29.0,1715429596099,-NxbZ_a_bAazdZ1TPH5r
33,Solanum lycopersicum var. cerasiforme,1563,2024-05-11 19:18:18.642783+07:00,13,Cherry Tomato,28,29.0,1715429899514,-Nxb_jjblcWIHRrnTjH9
33,Solanum lycopersicum var. cerasiforme,1569,2024-05-11 19:23:21.667468+07:00,35,Cherry Tomato,28,28.8,1715430204345,-Nxbau8X4oDN6rI7edjl
33,Solanum lycopersicum var. cerasiforme,1574,2024-05-11 19:28:26.578382+07:00,55,Cherry Tomato,28,28.9,1715430507785,-Nxbc3F-bNPQQTEGH_y2
33,Solanum lycopersicum var. cerasiforme,1547,2024-05-11 19:33:30.636204+07:00,48,Cherry Tomato,28,29.0,1715430813275,-NxbdDoysn7fG3bhDsbk
33,Solanum lycopersicum var. cerasiforme,1562,2024-05-11 19:38:37.595014+07:00,13,Cherry Tomato,27,28.8,1715431118480,-NxbeOKqil9UbTWkvLL7
33,Solanum lycopersicum var. cerasiforme,1557,2024-05-11 19:43:40.626197+07:00,52,Cherry Tomato,28,28.7,1715431421582,-NxbfYKu6qbscEGcJYbs
33,Solanum lycopersicum var. cerasiforme,1542,2024-05-11 19:48:43.543447+07:00,34,Cherry Tomato,28,28.9,1715431724641,-NxbghKCnmHzuRkbs58E
33,Solanum lycopersicum var. cerasiforme,1562,2024-05-11 19:53:47.565912+07:00,32,Cherry Tomato,28,28.8,1715432028485,-NxbhrVnmtY3jYppw04M
33,Solanum lycopersicum var. cerasiforme,1545,2024-05-11 19:58:50.619482+07:00,29,Cherry Tomato,28,28.8,1715432331668,-Nxbj0WSu4qzZX1-_ZYl
33,Solanum lycopersicum var. cerasiforme,1557,2024-05-11 20:03:54.585061+07:00,14,Cherry Tomato,28,28.7,1715432635697,-NxbkAkKy1T1QGjErbl2
33,Solanum lycopersicum var. cerasiforme,1541,2024-05-11 20:08:58.519485+07:00,53,Cherry Tomato,28,28.7,1715432939488,-NxblKvFG3xFcILLt7vU
33,Solanum lycopersicum var. cerasiforme,1557,2024-05-11 20:14:01.604909+07:00,0,Cherry Tomato,28,28.7,1715433242581,-NxbmUv3wDgzXG3AY8ky
33,Solanum lycopersicum var. cerasiforme,1560,2024-05-11 20:19:08.517498+07:00,32,Cherry Tomato,28,28.6,1715433549401,-Nxbnep2V2azlSihquMd
33,Solanum lycopersicum var. cerasiforme,1536,2024-05-11 20:24:11.537838+07:00,35,Cherry Tomato,28,28.6,1715433853025,-NxbooxGRkMl1wTE5tnu
33,Solanum lycopersicum var. cerasiforme,1544,2024-05-11 20:29:15.516933+07:00,53,Cherry Tomato,28,28.6,1715434156559,-Nxbpz3--j8uw5eOO0ih
33,Solanum lycopersicum var. cerasiforme,1533,2024-05-11 20:34:18.547232+07:00,32,Cherry Tomato,28,28.7,1715434459432,-Nxbr8-6UyVm-NY3Vc5E
33,Solanum lycopersicum var. cerasiforme,1544,2024-05-11 20:39:21.572466+07:00,32,Cherry Tomato,28,28.6,1715434762501,-NxbsHzYOWZQ6qwGw52d
33,Solanum lycopersicum var. cerasiforme,1551,2024-05-11 20:44:24.542566+07:00,55,Cherry Tomato,28,28.6,1715435065478,-NxbtRxYpSbeVKtgjxws
33,Solanum lycopersicum var. cerasiforme,1541,2024-05-11 20:49:27.509410+07:00,37,Cherry Tomato,28,28.7,1715435368524,-NxbuawxF5VvxeMDCsI7
33,Solanum lycopersicum var. cerasiforme,1544,2024-05-11 20:54:33.564616+07:00,0,Cherry Tomato,28,28.6,1715435674664,-Nxbvlg9LZ6Q6UVLJFAK
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 20:59:37.508264+07:00,32,Cherry Tomato,28,28.6,1715435978467,-Nxbwvr2X2yItSVcnGKK
33,Solanum lycopersicum var. cerasiforme,1533,2024-05-11 21:04:40.495562+07:00,55,Cherry Tomato,28,28.7,1715436281491,-Nxby4pqk9e_6ilJGjwg
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 21:09:43.436371+07:00,53,Cherry Tomato,28,28.6,1715436584357,-NxbzEmGZY0h-2CpgyRy
33,Solanum lycopersicum var. cerasiforme,1517,2024-05-11 21:14:46.458582+07:00,30,Cherry Tomato,28,28.7,1715436887427,-Nxc-OlgpfMfp5l834Ki
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 21:19:49.490014+07:00,52,Cherry Tomato,28,28.6,1715437190576,-Nxc0YlpdsGieUFfNVGR
33,Solanum lycopersicum var. cerasiforme,1533,2024-05-11 21:24:56.530561+07:00,37,Cherry Tomato,28,28.7,1715437497936,-Nxc1ioqMhWGfDYIZuzT
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 21:30:00.531478+07:00,37,Cherry Tomato,28,28.6,1715437801774,-Nxc2t-1dpzSowNSFWUd
33,Solanum lycopersicum var. cerasiforme,1531,2024-05-11 21:35:04.635145+07:00,30,Cherry Tomato,28,28.5,1715438105658,-Nxc42BHGVuahksk01Sx
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 21:40:10.269300+07:00,17,Cherry Tomato,28,28.6,1715438411932,-Nxc5Cy9MPGI9Jrh02DN
33,Solanum lycopersicum var. cerasiforme,1528,2024-05-11 21:45:14.633685+07:00,30,Cherry Tomato,28,28.6,1715438716075,-Nxc6NDJ53h9K_u5oD_M
29,Solanum lycopersicum var. cerasiforme,1520,2024-05-11 21:50:49.607757+07:00,0,Cherry Tomato,28,28.6,1715439051754,-Nxc7e90_VUKeUD1dCz2
29,Solanum lycopersicum var. cerasiforme,1520,2024-05-11 21:56:00.857594+07:00,29,Cherry Tomato,27,28.6,1715439361797,-Nxc8prd4CAHHfSaM5bN
29,Solanum lycopersicum var. cerasiforme,1520,2024-05-11 22:01:04.385532+07:00,29,Cherry Tomato,28,28.6,1715439665344,-Nxc9zyiVjjRuwbfk0Rc
29,Solanum lycopersicum var. cerasiforme,1531,2024-05-11 22:06:19.400032+07:00,55,Cherry Tomato,28,28.5,1715439980514,-NxcBBs8egXx8GCk-j5a
29,Solanum lycopersicum var. cerasiforme,1512,2024-05-11 22:12:32.863983+07:00,13,Cherry Tomato,28,28.6,1715440353829,-NxcCc2xruorE7Zg1rRw
29,Solanum lycopersicum var. cerasiforme,1512,2024-05-11 22:17:38.689530+07:00,32,Cherry Tomato,28,28.6,1715440659760,-NxcDmjv7nFZEmeMEclj
29,Solanum lycopersicum var. cerasiforme,1515,2024-05-11 22:22:48.897970+07:00,34,Cherry Tomato,28,28.5,1715440970237,-NxcEyXJH1BDGbngZXlT
29,Solanum lycopersicum var. cerasiforme,1515,2024-05-11 22:28:14.476525+07:00,53,Cherry Tomato,28,28.5,1715441295479,-NxcGCxEl-hOaGRP1tJF
29,Solanum lycopersicum var. cerasiforme,1523,2024-05-11 22:33:18.397737+07:00,55,Cherry Tomato,28,28.5,1715441599384,-NxcHN8zwn3UoFQHtL0c
29,Solanum lycopersicum var. cerasiforme,1512,2024-05-11 22:38:21.480419+07:00,53,Cherry Tomato,28,28.6,1715441902444,-NxcIX8F2lke8WMnUr5h
29,Solanum lycopersicum var. cerasiforme,1509,2024-05-11 22:43:26.350687+07:00,29,Cherry Tomato,28,28.7,1715442207385,-NxcJg_uIx3dmMhaRPRH
29,Solanum lycopersicum var. cerasiforme,1506,2024-05-11 22:48:29.435936+07:00,0,Cherry Tomato,28,28.8,1715442510350,-NxcKqZ-V8lyaDyACl7K
29,Solanum lycopersicum var. cerasiforme,1495,2024-05-11 22:53:36.509160+07:00,37,Cherry Tomato,28,28.9,1715442818465,-NxcM0cHnkfN2WHyJ9hU
29,Solanum lycopersicum var. cerasiforme,1492,2024-05-11 22:58:41.465260+07:00,29,Cherry Tomato,28,29.0,1715443123416,-NxcNB9BMqd3OEL-v1FW
29,Solanum lycopersicum var. cerasiforme,1482,2024-05-11 23:03:54.156017+07:00,34,Cherry Tomato,28,29.1,1715443435560,-NxcONRE5uCpqGIBOhAT
