date,crop,plant_id,treatment,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,soil_moisture_pct,soil_temperature_c,soil_ec_us_cm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,flower_count,fruit_count,harvested_fruit_count,total_harvest_weight_source_unit,quality_flag
2024-02-01,Tomato,101,T24_N2P1K2,28.0,40.0,80.0,6.61,19.3,21.7,403.0,27.9,24.0,66.7,14.0,45.0,8.0,906.0,ok
2024-02-01,Tomato,103,T17_N1P2K1,45.0,64.0,128.0,6.36,18.3,21.7,641.0,17.4,23.9,65.3,10.0,34.0,8.0,991.0,ok
2024-02-01,Tomato,108,T9_N0P2K2,46.0,64.0,128.0,6.09,16.4,19.8,644.0,12.2,22.2,71.7,13.0,37.0,0.0,0.0,ok
2024-02-01,Tomato,110,T25_N2P2K0,23.0,32.0,65.0,6.49,16.4,20.6,325.0,13.1,22.3,69.9,21.0,42.0,4.0,568.0,ok
2024-02-01,Tomato,111,T15_N1P1K2,45.0,63.0,127.0,6.1,15.9,20.6,637.0,16.2,22.4,69.5,20.0,53.0,6.0,657.0,ok
2024-02-01,Tomato,114,T23_N2P1K1,30.0,42.0,85.0,6.49,22.8,20.8,424.0,13.5,23.0,67.1,21.0,47.0,3.0,354.0,ok
2024-02-01,Tomato,115,T19_N2P0K0,45.0,64.0,128.0,6.13,18.0,21.2,640.0,11.8,23.3,64.9,8.0,42.0,2.0,184.0,ok
2024-02-01,Tomato,118,T27_N2P2K2,31.0,44.0,89.0,6.39,19.1,21.3,447.0,14.0,23.9,66.5,18.0,38.0,4.0,295.0,ok
2024-02-01,Tomato,127,T20_N2P0K1,14.0,20.0,41.0,6.28,16.9,19.8,208.0,9.6,22.0,69.5,13.0,42.0,3.0,570.0,ok
2024-02-01,Tomato,132,T21_N2P0K2,10.0,14.0,28.0,6.26,18.0,20.2,143.0,9.9,21.5,71.1,32.0,45.0,1.0,112.0,ok
2024-02-09,Tomato,3,T21_N2P0K2,46.0,64.0,129.0,6.29,19.4,20.6,646.0,21.5,20.9,71.8,7.0,36.0,2.0,401.0,ok
2024-02-09,Tomato,4,T10_N1P0K0,21.0,29.0,58.0,6.55,22.9,20.2,295.0,22.4,21.1,71.6,5.0,29.0,4.0,412.0,ok
2024-02-09,Tomato,10,T19_N2P0K0,32.0,45.0,90.0,6.42,20.3,20.2,453.0,24.1,21.4,70.7,10.0,37.0,10.0,1076.0,ok
2024-02-09,Tomato,11,T6_N0P1K2,92.0,133.0,255.0,6.63,25.5,19.8,1344.0,21.5,21.7,72.0,18.0,31.0,5.0,405.0,ok
2024-02-09,Tomato,20,T5_N0P1K1,54.0,76.0,157.0,6.72,19.8,19.8,788.0,20.8,21.8,69.0,13.0,26.0,6.0,546.0,ok
2024-02-09,Tomato,28,T20_N2P0K1,71.0,96.0,205.0,6.42,21.9,20.3,1019.0,27.4,23.8,64.6,8.0,25.0,4.0,501.0,ok
2024-02-09,Tomato,33,T14_N1P1K1,46.0,64.0,128.0,6.59,19.3,20.7,644.0,20.2,23.7,64.7,18.0,30.0,5.0,414.0,ok
2024-02-09,Tomato,39,T25_N2P2K0,45.0,64.0,128.0,6.36,17.9,21.1,643.0,22.3,23.4,68.8,10.0,25.0,5.0,572.0,ok
2024-02-09,Tomato,42,T3_N0P0K2,46.0,64.0,129.0,7.8,23.9,20.3,646.0,31.8,22.9,69.1,10.0,26.0,7.0,1156.0,ok
2024-02-09,Tomato,51,T4_N0P1K0,68.0,96.0,193.0,6.7,20.5,21.1,974.0,70.4,23.7,63.1,6.0,27.0,4.0,379.0,ok
2024-02-09,Tomato,59,T9_N0P2K2,46.0,64.0,129.0,6.76,22.7,21.7,645.0,54.2,23.9,65.4,8.0,28.0,3.0,426.0,ok
2024-02-09,Tomato,61,T2_N0P0K1,54.0,80.0,161.0,7.0,22.0,21.5,794.0,59.0,24.3,61.8,8.0,28.0,7.0,524.0,ok
2024-02-09,Tomato,64,T11_N1P0K1,45.0,64.0,128.0,6.54,22.8,21.1,640.0,47.4,26.7,54.4,16.0,32.0,10.0,1230.0,ok
2024-02-09,Tomato,66,T8_N0P2K1,45.0,64.0,128.0,6.53,22.9,21.5,640.0,68.2,26.8,53.9,24.0,35.0,5.0,710.0,ok
2024-02-09,Tomato,72,T17_N1P2K1,95.0,131.0,266.0,6.24,20.3,21.9,1359.0,44.4,26.8,54.9,10.0,37.0,5.0,444.0,ok
2024-02-09,Tomato,73,T22_N2P1K0,86.0,119.0,237.0,6.46,24.1,21.9,1262.0,72.8,26.8,55.5,7.0,30.0,6.0,603.0,ok
2024-02-09,Tomato,81,T12_N1P0K2,61.0,82.0,165.0,6.48,17.7,21.9,848.0,76.5,26.2,61.4,5.0,38.0,3.0,378.0,ok
2024-02-09,Tomato,82,T7_N0P2K0,46.0,64.0,129.0,6.67,20.6,21.5,645.0,74.0,25.5,66.5,7.0,22.0,7.0,825.0,ok
2024-02-09,Tomato,83,T13_N1P1K0,46.0,64.0,129.0,6.25,20.4,21.1,645.0,70.6,24.8,63.5,9.0,49.0,5.0,634.0,ok
2024-02-09,Tomato,89,T27_N2P2K2,87.0,121.0,260.0,6.49,21.0,22.3,1224.0,73.2,26.6,53.5,14.0,31.0,5.0,552.0,ok
2024-02-09,Tomato,98,T23_N2P1K1,46.0,64.0,129.0,6.54,16.5,21.9,645.0,78.7,26.5,52.4,13.0,38.0,6.0,481.0,ok
2024-02-09,Tomato,100,T1_N0P0K0,46.0,64.0,129.0,6.59,16.0,21.5,646.0,28.3,26.2,53.6,6.0,35.0,4.0,521.0,ok
2024-02-09,Tomato,120,T18_N1P2K2,21.0,108.0,228.0,6.74,20.2,22.7,1164.0,79.7,25.9,58.1,12.0,41.0,5.0,635.0,ok
2024-02-09,Tomato,125,T16_N1P2K0,45.0,64.0,128.0,6.47,15.0,22.7,642.0,88.6,25.9,54.7,28.0,50.0,4.0,496.0,ok
2024-02-09,Tomato,126,T24_N2P1K2,320.0,405.0,852.0,6.23,60.6,22.7,3783.0,78.7,25.9,55.4,21.0,35.0,4.0,622.0,ok
2024-02-09,Tomato,128,T26_N2P2K1,73.0,102.0,207.0,5.76,15.6,20.3,1038.0,65.0,23.1,60.6,10.0,45.0,6.0,742.0,ok
2024-02-09,Tomato,131,T15_N1P1K2,56.0,79.0,153.0,6.34,21.3,21.9,769.0,67.4,25.3,56.9,20.0,41.0,6.0,736.0,ok
2024-02-23,Tomato,2,T6_N0P1K2,45.0,63.0,127.0,5.81,24.9,23.2,637.0,25.2,28.7,48.9,9.0,35.0,9.0,676.0,ok
2024-02-23,Tomato,5,T18_N1P2K2,29.0,41.0,81.0,5.57,20.4,22.4,410.0,19.7,28.5,42.6,5.0,25.0,12.0,908.0,ok
2024-02-23,Tomato,6,T7_N0P2K0,23.0,32.0,65.0,6.51,18.7,22.0,326.0,21.2,28.2,44.8,5.0,37.0,13.0,1076.0,ok
2024-02-23,Tomato,23,T3_N0P0K2,45.0,63.0,127.0,6.3,28.1,22.8,637.0,65.6,27.6,47.3,3.0,36.0,7.0,684.0,ok
2024-02-23,Tomato,25,T8_N0P2K1,45.0,63.0,127.0,6.22,18.4,22.0,637.0,65.5,27.4,48.3,7.0,32.0,6.0,534.0,ok
2024-02-23,Tomato,31,T15_N1P1K2,45.0,63.0,127.0,6.61,20.6,21.6,472.0,52.0,27.4,46.0,0.0,40.0,14.0,752.0,ok
2024-02-23,Tomato,35,T24_N2P1K2,108.0,157.0,297.0,6.33,24.2,21.8,1520.0,21.7,27.7,44.1,7.0,35.0,6.0,462.0,ok
2024-02-23,Tomato,52,T12_N1P0K2,46.0,64.0,129.0,6.64,20.3,23.6,644.0,19.3,27.7,46.1,7.0,38.0,6.0,590.0,ok
2024-02-23,Tomato,58,T11_N1P0K1,57.0,78.0,164.0,6.19,20.7,22.4,788.0,58.7,27.8,45.4,5.0,27.0,6.0,529.0,ok
2024-02-23,Tomato,64,T11_N1P0K1,121.0,167.0,315.0,6.09,23.5,22.4,1694.0,13.3,27.8,49.7,3.0,25.0,4.0,504.0,ok
2024-02-23,Tomato,67,T17_N1P2K1,55.0,79.0,158.0,6.28,20.1,22.4,788.0,70.6,27.6,46.0,12.0,28.0,7.0,554.0,ok
2024-02-23,Tomato,68,T13_N1P1K0,57.0,82.0,158.0,6.38,20.0,22.2,841.0,74.0,27.4,51.3,7.0,34.0,10.0,948.0,ok
2024-02-23,Tomato,71,T5_N0P1K1,54.0,76.0,153.0,6.23,24.9,21.6,763.0,72.8,27.1,50.1,10.0,25.0,8.0,809.0,ok
2024-02-23,Tomato,76,T23_N2P1K1,45.0,63.0,127.0,6.4,23.8,22.0,637.0,76.8,27.1,48.5,8.0,37.0,11.0,946.0,ok
2024-02-23,Tomato,78,T9_N0P2K2,45.0,64.0,128.0,6.25,19.8,22.0,640.0,20.8,27.2,45.9,12.0,27.0,7.0,615.0,ok
2024-02-23,Tomato,80,T22_N2P1K0,46.0,64.0,128.0,6.74,20.0,22.8,644.0,12.3,27.6,45.8,10.0,34.0,9.0,876.0,ok
2024-02-23,Tomato,84,T1_N0P0K0,45.0,63.0,127.0,5.72,21.9,22.8,637.0,10.8,27.7,46.5,9.0,26.0,4.0,393.0,ok
2024-02-23,Tomato,90,T4_N0P1K0,31.0,43.0,86.0,6.35,21.3,22.0,439.0,32.3,27.7,43.1,10.0,38.0,8.0,702.0,ok
2024-02-23,Tomato,95,T2_N0P0K1,45.0,64.0,128.0,6.53,23.3,22.0,642.0,82.7,27.7,45.9,3.0,25.0,8.0,673.0,ok
2024-02-23,Tomato,104,T10_N1P0K0,46.0,64.0,129.0,6.26,20.4,22.4,644.0,28.2,27.9,49.7,8.0,37.0,10.0,886.0,ok
2024-02-23,Tomato,105,T19_N2P0K0,45.0,63.0,127.0,6.29,20.6,23.2,637.0,21.5,27.9,43.0,10.0,37.0,6.0,614.0,ok
2024-02-23,Tomato,112,T25_N2P2K0,33.0,46.0,92.0,6.1,22.0,22.8,463.0,68.2,30.2,37.6,12.0,45.0,13.0,1645.0,ok
2024-02-23,Tomato,116,T26_N2P2K1,189.0,257.0,531.0,5.96,25.7,22.8,2704.0,87.2,29.2,44.2,7.0,32.0,7.0,446.0,ok
2024-02-23,Tomato,122,T14_N1P1K1,26.0,37.0,75.0,6.17,19.6,22.8,378.0,85.4,28.5,43.5,5.0,45.0,10.0,851.0,ok
2024-02-23,Tomato,124,T21_N2P0K2,45.0,63.0,127.0,6.16,19.2,22.4,636.0,87.6,28.1,47.4,7.0,42.0,4.0,365.0,ok
2024-02-23,Tomato,134,T16_N1P2K0,45.0,63.0,127.0,6.38,19.3,23.6,637.0,47.6,28.3,38.3,12.0,39.0,10.0,919.0,ok
2024-02-23,Tomato,135,T20_N2P0K1,45.0,63.0,126.0,6.29,20.3,25.2,634.0,82.7,26.4,42.3,6.0,37.0,13.0,1005.0,ok
2024-03-01,Tomato,3,T21_N2P0K2,46.0,64.0,129.0,5.0,21.8,21.0,645.0,21.9,23.7,54.3,5.0,35.0,5.0,404.0,ok
2024-03-01,Tomato,19,T15_N1P1K2,17.0,24.0,48.0,6.3,3.5,21.4,244.0,22.2,23.9,59.8,5.0,31.0,3.0,236.0,ok
2024-03-01,Tomato,22,T3_N0P0K2,27.0,39.0,78.0,6.35,20.0,21.4,391.0,21.9,24.0,55.9,9.0,31.0,7.0,566.0,ok
2024-03-01,Tomato,38,T7_N0P2K0,3.0,4.0,9.0,6.12,8.8,22.4,46.0,27.2,24.3,58.9,8.0,38.0,6.0,530.0,ok
2024-03-01,Tomato,40,T10_N1P0K0,22.0,30.0,62.0,6.26,11.5,22.8,310.0,25.0,24.4,52.4,14.0,21.0,3.0,309.0,ok
2024-03-01,Tomato,43,T2_N0P0K1,7.0,9.0,19.0,6.2,16.4,22.0,99.0,20.6,24.6,51.3,7.0,37.0,3.0,296.0,ok
2024-03-01,Tomato,46,T6_N0P1K2,23.0,32.0,63.0,6.15,11.7,22.0,320.0,25.2,24.8,53.1,8.0,29.0,2.0,111.0,ok
2024-03-01,Tomato,49,T24_N2P1K2,19.0,27.0,55.0,6.19,8.1,22.4,274.0,26.9,24.9,54.0,11.0,23.0,2.0,159.0,ok
2024-03-01,Tomato,59,T9_N0P2K2,45.0,63.0,127.0,5.92,17.1,22.7,638.0,26.0,24.9,52.3,10.0,21.0,4.0,376.0,ok
2024-03-01,Tomato,60,T27_N2P2K2,45.0,63.0,127.0,6.02,9.7,23.6,635.0,25.0,24.8,55.4,11.0,30.0,5.0,400.0,ok
2024-03-01,Tomato,62,T21_N2P0K2,5.0,7.0,15.0,6.26,5.6,24.4,80.0,24.5,24.7,57.4,6.0,23.0,3.0,220.0,ok
2024-03-01,Tomato,70,T22_N2P1K0,2.0,3.0,6.0,6.32,14.0,22.0,33.0,24.2,24.4,53.7,16.0,15.0,2.0,171.0,ok
2024-03-01,Tomato,72,T17_N1P2K1,5.0,7.0,14.0,6.07,10.5,22.4,71.0,22.9,24.3,53.7,12.0,25.0,5.0,370.0,ok
2024-03-01,Tomato,75,T4_N0P1K0,7.0,9.0,19.0,6.3,18.4,22.4,98.0,22.9,24.2,54.1,11.0,28.0,2.0,181.0,ok
2024-03-01,Tomato,81,T12_N1P0K2,1.0,2.0,5.0,6.44,0.0,22.4,27.0,26.7,24.2,60.0,6.0,24.0,2.0,207.0,zero_sensor_value
2024-03-01,Tomato,92,T5_N0P1K1,5.0,7.0,14.0,5.92,21.0,21.6,75.0,22.6,23.9,52.6,10.0,27.0,3.0,270.0,ok
2024-03-01,Tomato,93,T11_N1P0K1,10.0,15.0,29.0,6.09,9.4,22.0,150.0,23.1,24.1,56.1,14.0,28.0,5.0,338.0,ok
2024-03-01,Tomato,100,T1_N0P0K0,28.0,39.0,78.0,6.32,11.4,22.4,394.0,23.2,24.3,52.6,10.0,23.0,4.0,340.0,ok
2024-03-01,Tomato,109,T8_N0P2K1,1.0,2.0,5.0,6.7,20.2,21.2,27.0,22.4,23.6,55.8,15.0,36.0,3.0,296.0,ok
2024-03-01,Tomato,112,T25_N2P2K0,45.0,64.0,128.0,6.3,14.0,20.4,641.0,22.5,23.6,55.9,10.0,39.0,3.0,348.0,ok
2024-03-01,Tomato,114,T23_N2P1K1,46.0,64.0,128.0,6.31,13.9,20.8,644.0,24.0,23.6,54.4,10.0,41.0,6.0,478.0,ok
2024-03-01,Tomato,120,T18_N1P2K2,18.0,26.0,52.0,6.2,15.6,20.8,262.0,26.3,23.5,54.7,10.0,29.0,3.0,220.0,ok
2024-03-01,Tomato,122,T14_N1P1K1,45.0,64.0,128.0,6.13,9.2,21.2,641.0,30.8,23.5,59.5,4.0,39.0,4.0,314.0,ok
2024-03-01,Tomato,123,T13_N1P1K0,45.0,64.0,128.0,6.22,12.8,21.2,642.0,24.2,23.6,63.3,17.0,27.0,6.0,437.0,ok
2024-03-01,Tomato,125,T16_N1P2K0,20.0,29.0,57.0,6.14,6.3,22.4,290.0,22.7,23.8,56.4,10.0,40.0,2.0,236.0,ok
2024-03-01,Tomato,127,T20_N2P0K1,17.0,25.0,50.0,6.17,10.6,22.8,254.0,23.2,22.7,57.4,16.0,26.0,3.0,329.0,ok
2024-03-01,Tomato,133,T19_N2P0K0,15.0,21.0,42.0,6.08,13.2,22.4,213.0,33.5,23.6,52.9,14.0,43.0,6.0,537.0,ok
2024-03-08,Tomato,1,T26_N2P2K1,45.0,63.0,127.0,5.62,20.9,22.5,636.0,21.5,25.7,55.5,12.0,38.0,13.0,582.0,ok
2024-03-08,Tomato,7,T16_N1P2K0,45.0,63.0,127.0,6.05,20.6,22.1,639.0,52.9,26.1,62.0,10.0,22.0,6.0,180.0,ok
2024-03-08,Tomato,16,T3_N0P0K2,46.0,64.0,129.0,6.14,22.8,22.5,646.0,48.1,26.4,61.3,16.0,25.0,4.0,285.0,ok
2024-03-08,Tomato,17,T20_N2P0K1,65.0,94.0,193.0,6.21,14.7,22.5,948.0,49.4,26.6,60.0,14.0,29.0,1.0,69.0,ok
2024-03-08,Tomato,18,T8_N0P2K1,46.0,64.0,128.0,6.19,19.4,22.1,644.0,48.9,27.2,51.3,20.0,20.0,2.0,154.0,ok
2024-03-08,Tomato,19,T15_N1P1K2,45.0,63.0,127.0,6.56,20.3,22.1,637.0,48.6,27.3,54.6,6.0,32.0,2.0,171.0,ok
2024-03-08,Tomato,26,T25_N2P2K0,46.0,64.0,129.0,6.54,18.5,23.0,646.0,62.2,28.8,55.7,6.0,14.0,4.0,267.0,ok
2024-03-08,Tomato,30,T2_N0P0K1,33.0,46.0,92.0,6.55,20.4,22.8,460.0,61.5,28.4,53.9,10.0,26.0,2.0,147.0,ok
2024-03-08,Tomato,37,T23_N2P1K1,141.0,213.0,419.0,6.24,22.3,22.9,2162.0,45.2,28.1,56.7,12.0,18.0,2.0,121.0,ok
2024-03-08,Tomato,40,T10_N1P0K0,72.0,102.0,202.0,6.38,29.3,23.7,1010.0,24.0,27.7,59.1,14.0,18.0,4.0,279.0,ok
2024-03-08,Tomato,45,T22_N2P1K0,32.0,45.0,90.0,6.61,19.8,23.8,450.0,58.3,29.3,52.9,14.0,16.0,1.0,53.0,ok
2024-03-08,Tomato,56,T12_N1P0K2,88.0,117.0,249.0,6.59,23.7,23.8,1236.0,51.2,29.3,46.9,12.0,22.0,0.0,0.0,ok
2024-03-08,Tomato,57,T5_N0P1K1,45.0,64.0,128.0,6.65,21.5,24.6,642.0,47.0,29.4,46.4,9.0,15.0,0.0,0.0,ok
2024-03-08,Tomato,60,T27_N2P2K2,145.0,201.0,432.0,6.38,31.9,25.0,2130.0,59.0,29.4,49.1,8.0,30.0,0.0,0.0,ok
2024-03-08,Tomato,62,T21_N2P0K2,46.0,64.0,155.0,6.52,17.8,24.6,646.0,56.8,29.8,50.2,8.0,20.0,1.0,69.0,ok
2024-03-08,Tomato,75,T4_N0P1K0,68.0,99.0,200.0,6.17,21.4,23.8,1010.0,62.2,30.4,42.5,8.0,30.0,2.0,197.0,ok
2024-03-08,Tomato,79,T7_N0P2K0,65.0,91.0,180.0,6.11,21.2,23.4,916.0,58.2,30.1,48.6,6.0,27.0,2.0,117.0,ok
2024-03-08,Tomato,88,T1_N0P0K0,56.0,82.0,164.0,6.04,21.6,23.8,821.0,63.7,30.0,41.4,16.0,30.0,4.0,327.0,ok
2024-03-08,Tomato,94,T17_N1P2K1,87.0,122.0,237.0,6.44,28.0,23.4,1212.0,66.7,29.6,42.1,22.0,15.0,4.0,440.0,ok
2024-03-08,Tomato,96,T6_N0P1K2,65.0,94.0,189.0,6.61,19.9,23.4,957.0,65.9,29.4,43.3,17.0,16.0,1.0,78.0,ok
2024-03-08,Tomato,99,T18_N1P2K2,118.0,159.0,330.0,6.07,24.9,24.2,1737.0,67.8,29.1,45.0,20.0,24.0,3.0,163.0,ok
2024-03-08,Tomato,102,T24_N2P1K2,152.0,195.0,419.0,5.6,27.4,22.2,2162.0,41.2,28.9,41.1,17.0,12.0,1.0,154.0,ok
2024-03-08,Tomato,107,T9_N0P2K2,46.0,64.0,128.0,6.82,18.0,23.4,644.0,57.4,29.0,40.7,16.0,22.0,2.0,125.0,ok
2024-03-08,Tomato,113,T11_N1P0K1,25.0,35.0,70.0,7.68,17.0,22.6,350.0,60.6,29.1,42.9,20.0,25.0,1.0,30.0,ok
2024-03-08,Tomato,119,T14_N1P1K1,33.0,46.0,93.0,9.0,12.7,23.4,467.0,60.9,29.1,40.7,12.0,29.0,5.0,395.0,ok
2024-03-08,Tomato,123,T13_N1P1K0,56.0,80.0,160.0,5.99,18.4,22.6,788.0,60.7,29.3,42.1,16.0,22.0,1.0,66.0,ok
2024-03-08,Tomato,133,T19_N2P0K0,45.0,64.0,128.0,6.48,20.7,24.6,642.0,45.9,28.7,41.2,16.0,38.0,11.0,760.0,ok
2024-03-15,Tomato,12,T4_N0P1K0,7.0,10.0,21.0,6.12,6.1,26.9,106.0,26.8,42.7,1.0,12.0,39.0,3.0,193.0,very_low_air_humidity
2024-03-15,Tomato,13,T7_N0P2K0,24.0,34.0,67.0,6.41,20.4,25.7,338.0,27.4,38.1,1.0,12.0,32.0,4.0,188.0,very_low_air_humidity
2024-03-15,Tomato,14,T18_N1P2K2,79.0,109.0,223.0,6.54,18.2,24.1,1087.0,27.8,41.5,1.0,5.0,19.0,3.0,374.0,very_low_air_humidity
2024-03-15,Tomato,21,T25_N2P2K0,29.0,41.0,82.0,6.45,11.5,24.9,414.0,28.4,41.1,1.0,5.0,18.0,7.0,498.0,very_low_air_humidity
2024-03-15,Tomato,22,T3_N0P0K2,84.0,115.0,235.0,6.16,14.8,24.5,1188.0,29.1,33.3,1.0,14.0,29.0,3.0,190.0,very_low_air_humidity
2024-03-15,Tomato,32,T20_N2P0K1,45.0,64.0,128.0,6.17,13.5,24.5,640.0,29.4,34.9,1.0,12.0,19.0,5.0,270.0,very_low_air_humidity
2024-03-15,Tomato,34,T26_N2P2K1,33.0,46.0,94.0,6.26,12.7,24.1,469.0,29.4,38.4,1.0,12.0,18.0,4.0,253.0,very_low_air_humidity
2024-03-15,Tomato,36,T23_N2P1K1,45.0,47.0,126.0,6.33,12.8,23.7,634.0,29.3,36.0,1.0,14.0,32.0,13.0,548.0,very_low_air_humidity
2024-03-15,Tomato,41,T9_N0P2K2,45.0,63.0,127.0,6.15,17.7,24.9,635.0,29.1,35.9,1.0,15.0,28.0,3.0,230.0,very_low_air_humidity
2024-03-15,Tomato,44,T19_N2P0K0,45.0,63.0,127.0,6.17,17.7,24.9,639.0,28.5,36.3,1.0,15.0,32.0,6.0,562.0,very_low_air_humidity
2024-03-15,Tomato,46,T6_N0P1K2,77.0,107.0,213.0,5.75,18.5,24.5,1067.0,28.4,36.8,1.0,12.0,35.0,2.0,168.0,very_low_air_humidity
2024-03-15,Tomato,47,T1_N0P0K0,45.0,63.0,127.0,6.26,24.9,25.7,637.0,28.4,37.7,1.0,10.0,30.0,10.0,666.0,very_low_air_humidity
2024-03-15,Tomato,49,T24_N2P1K2,45.0,64.0,128.0,5.63,18.3,24.8,641.0,29.0,40.0,1.0,10.0,31.0,4.0,184.0,very_low_air_humidity
2024-03-15,Tomato,50,T10_N1P0K0,34.0,47.0,95.0,6.26,11.7,25.6,473.0,29.1,35.5,1.0,12.0,24.0,8.0,487.0,very_low_air_humidity
2024-03-15,Tomato,69,T22_N2P1K0,147.0,222.0,408.0,6.37,26.6,23.6,2070.0,29.6,36.3,1.0,12.0,28.0,5.0,235.0,very_low_air_humidity
2024-03-15,Tomato,74,T15_N1P1K2,45.0,64.0,128.0,6.19,24.7,23.2,639.0,29.6,36.5,1.0,12.0,32.0,7.0,465.0,very_low_air_humidity
2024-03-15,Tomato,77,T11_N1P0K1,57.0,83.0,165.0,6.14,44.7,24.4,788.0,29.3,38.4,1.0,10.0,37.0,18.0,933.0,very_low_air_humidity
2024-03-15,Tomato,85,T17_N1P2K1,57.0,80.0,162.0,6.37,30.2,23.2,807.0,29.0,35.1,1.0,14.0,31.0,6.0,366.0,very_low_air_humidity
2024-03-15,Tomato,86,T2_N0P0K1,67.0,94.0,183.0,5.96,27.2,22.8,923.0,27.8,37.3,1.0,12.0,29.0,0.0,0.0,very_low_air_humidity
2024-03-15,Tomato,87,T5_N0P1K1,46.0,64.0,129.0,6.3,25.3,23.2,645.0,27.1,39.0,1.0,10.0,30.0,10.0,451.0,very_low_air_humidity
2024-03-15,Tomato,97,T27_N2P2K2,32.0,45.0,90.0,6.61,22.2,24.0,452.0,26.9,39.6,1.0,10.0,19.0,8.0,304.0,very_low_air_humidity
2024-03-15,Tomato,106,T21_N2P0K2,45.0,63.0,126.0,6.25,12.2,23.6,634.0,27.9,36.6,1.0,14.0,38.0,7.0,378.0,very_low_air_humidity
2024-03-15,Tomato,109,T8_N0P2K1,45.0,64.0,128.0,6.41,15.2,23.2,642.0,27.9,37.1,1.0,12.0,35.0,6.0,440.0,very_low_air_humidity
2024-03-15,Tomato,117,T12_N1P0K2,45.0,63.0,127.0,6.58,14.3,23.6,636.0,27.6,38.6,1.0,6.0,20.0,3.0,209.0,very_low_air_humidity
2024-03-15,Tomato,121,T16_N1P2K0,29.0,41.0,84.0,8.27,19.5,24.0,427.0,27.2,41.7,1.0,14.0,42.0,8.0,376.0,very_low_air_humidity
2024-03-15,Tomato,129,T14_N1P1K1,24.0,33.0,67.0,6.18,15.3,23.6,342.0,27.6,36.0,1.0,14.0,34.0,5.0,277.0,very_low_air_humidity
2024-03-15,Tomato,130,T13_N1P1K0,20.0,28.0,57.0,6.48,15.1,23.6,290.0,26.9,37.6,1.0,12.0,30.0,5.0,371.0,very_low_air_humidity
2024-03-22,Tomato,8,T6_N0P1K2,45.0,63.0,126.0,5.67,16.0,24.0,634.0,28.5,24.6,62.3,14.0,40.0,16.0,1143.0,ok
2024-03-22,Tomato,9,T14_N1P1K1,44.0,62.0,124.0,6.04,19.7,23.2,622.0,40.3,25.2,59.2,3.0,50.0,6.0,490.0,ok
2024-03-22,Tomato,15,T13_N1P1K0,56.0,78.0,156.0,6.15,15.5,23.2,783.0,34.8,25.8,58.4,9.0,40.0,9.0,649.0,ok
2024-03-22,Tomato,24,T12_N1P0K2,64.0,90.0,180.0,6.3,20.9,23.6,900.0,19.5,27.8,48.9,7.0,33.0,7.0,422.0,ok
2024-03-22,Tomato,27,T16_N1P2K0,44.0,62.0,125.0,6.2,17.4,23.6,628.0,57.6,27.5,49.0,15.0,30.0,10.0,616.0,ok
2024-03-22,Tomato,29,T1_N0P0K0,45.0,63.0,127.0,6.24,22.3,23.6,636.0,59.6,27.1,53.6,9.0,36.0,12.0,1010.0,ok
2024-03-22,Tomato,38,T7_N0P2K0,59.0,83.0,167.0,6.28,17.6,24.0,836.0,58.7,26.4,58.6,17.0,36.0,5.0,353.0,ok
2024-03-22,Tomato,43,T2_N0P0K1,57.0,80.0,160.0,6.31,19.2,23.6,805.0,8.6,27.8,50.8,13.0,54.0,8.0,607.0,ok
2024-03-22,Tomato,48,T18_N1P2K2,63.0,88.0,177.0,6.13,14.7,23.2,886.0,19.8,27.6,47.9,11.0,40.0,9.0,676.0,ok
2024-03-22,Tomato,53,T8_N0P2K1,43.0,60.0,120.0,6.38,21.5,23.2,604.0,58.0,27.6,51.3,17.0,40.0,11.0,638.0,ok
2024-03-22,Tomato,55,T4_N0P1K0,58.0,81.0,162.0,6.01,17.3,23.6,813.0,52.9,27.7,57.8,8.0,34.0,4.0,359.0,ok
2024-03-22,Tomato,63,T26_N2P2K1,77.0,110.0,220.0,6.51,19.2,25.4,1126.0,31.1,28.0,52.3,11.0,27.0,7.0,656.0,ok
2024-03-22,Tomato,65,T3_N0P0K2,58.0,81.0,163.0,6.25,23.6,23.6,817.0,61.8,28.5,52.3,17.0,32.0,2.0,200.0,ok
2024-03-22,Tomato,70,T22_N2P1K0,43.0,61.0,122.0,6.22,17.8,24.9,611.0,67.9,28.1,49.4,6.0,34.0,7.0,601.0,ok
2024-03-22,Tomato,91,T10_N1P0K0,45.0,63.0,126.0,6.31,18.6,24.0,634.0,36.4,28.6,43.7,12.0,38.0,5.0,227.0,ok
2024-03-22,Tomato,92,T5_N0P1K1,44.0,62.0,123.0,6.52,17.4,23.6,619.0,39.9,28.0,43.5,11.0,39.0,10.0,665.0,ok
2024-03-22,Tomato,93,T11_N1P0K1,45.0,64.0,184.0,6.74,19.8,23.2,643.0,20.2,27.1,44.6,10.0,43.0,6.0,280.0,ok
2024-03-22,Tomato,101,T24_N2P1K2,60.0,84.0,169.0,6.58,19.7,23.6,844.0,10.7,26.8,54.3,14.0,45.0,10.0,466.0,ok
2024-03-22,Tomato,103,T17_N1P2K1,44.0,61.0,123.0,6.55,17.1,24.0,617.0,22.9,26.8,50.5,10.0,34.0,3.0,204.0,ok
